filename,sentence,phonetic,flag
file2092,Are_we_going_to_go?,0BAARX<a3>WWII<c3>{H}GGOU<c1>{H}IXNX<a4>HTUW<a2>GGOU0E<c6>{LH-H%4},
file2097,I_wasn't_late_today.,0BTQAI<c3>{H}WWAHZZ<c1>IXNNTT<a3>LLEITT<c3>{H}HTAX<a1>DDEI0E<c6>{HL-L%0},
file2098,One_of_them_was_brown_all_over.,0BWWAHNN<c4>{H}AXVV<a2>DHEHMM<a3>WWAHZZ<a3>BBRRAUNN<c3>TQAOLX<c3>{H}TQOUVV<c1>{HL-}ER0E<a6>{L%0},
file2099,This_at_first_seemed_a_great_misfortune.,0BDHIHSS<c3>{H}AETT<a2>FFERSSTT<c3>{H}SSIIMMDD<c4>{H}AX<a2>GGRREITT<c3>MMIHSS<b1>FFOR<c1>{HL-}CHEN0E<a6>{L%0},
file2100,I_ought_to_know.,0BTQAI<c3>{H}AOTT<a3>HTUW<c3>{H}NNOU0E<c6>{HL-L%0},
file2101,I'm_always_late_for_school.,0BTQAIMM<c3>{H}TQAOLX<c1>{H}WWEIZZ<b3>LLEITT<c4>{H}FFOR<a2>SSKKUWLX0E<c6>{HL-L%0},
file2103,The_other_had_strange_markings_under_his_fur.,0BDHII<a2>TQAHDH<c1>ER<a3>HXAEDD<c4>{H}SSTTRREINNJH<c3>MMAARX<c1>{H}KKIXNXZZ<a4>TQAHNN<c1>DDER<a3>HXIHZZ<a3>FFER0E<c6>{HL-L%0},
file2104,I_didn't_have_a_mother.,0BTQAI<c3>{H}DDIHDX<c1>{H}IXNNTT<a3>HXAEVV<c3>{H}AX<a2>MMAHDH<c1>{HL-}ER0E<a6>{L%0},
file2105,I_shot_it_out_of_the_pack_in_a_moose_pasture.,0BTQAI<c3>{H}SHAATT<c3>{H}IHTT<a4>TQAUTT<c3>{H}AXVV<a2>DHAX<a2>HPAEKK<c4>{H}IHNN<a2>AX<a2>MMUWSS<c3>{HL-}HPAESS<c1>CHER0E<a6>{L%0},
file2106,Long_ago_he_had_been_spotted.,0BLLAANX<c3>{H}AX<a1>GGOU<c3>{H}HXII<c3>HXAEDD<a3>BBIHNN<a3>SSPPAADX<c1>{HL-}IXDD0E<a6>{L%0},
file2107,The_leg_worked_very_well.,0BDHAX<a2>LLEHGG<c4>{H}WWERKKTT<c4>{H}VVEHRX<c1>{H}II<a3>WWEHLX0E<c6>{HL-L%0},
file2108,Do_you_have_a_father?,0BDDUW<a3>JYUW<c3>{H}HXAEVV<c3>{H}AX<a2>FFAADH<c1>{LH-}ER0E<a6>{H%4},
file2110,She_had_promised_the_old_woman.,0BSHII<c3>{H}HXAEDD<a3>HPRRAOMM<c1>{H}IXSSTT<a4>DHII<a2>TQOULXDD<c3>WWUHMM<c1>{HL-}EN0E<a6>{L%0},
file2111,The_spots_still_showed_through.,0BDHAX<a2>SSPPAATTSS<c4>{H}SSTTIHLX<c3>{H}SHOUDD<c3>{H}THRRUW0E<c6>{HL-L%0},
file2112,What_fun_it_was_especially_going_by_the_lions.,0BWWAHTT<c3>{H}FFAHNN<c4>{HL-}TQIHTT<c3>WWAHZZ00<a6>{H%2}IX<a1>SSPPEHSH<c1>{H}EL<a1>II<a3>GGOU<c1>{H}IXNX<a4>BBAI<a3>DHAX<a2>LLAI<c1>{HL-}ENZZ0E<a6>{L%0},
file2113,He_was_wise.,0BHXII<c3>{H}WWAHZZ<a3>WWAIZZ0E<c6>{HL-L%0},
file2114,I_don't_have_a_crib.,0BTQAI<c3>{H}DDOUNNTT<a3>HXAEVV<c3>{H}AX<a2>HKRRIHBB0E<c6>{HL-L%0},
file2115,She_won't_wish_us_to_give_up_everything.,0BSHII<c3>{H}WWOUNNTT<a3>WWIHSH<c3>{H}AHSS<a4>HTUW<a2>GGIHVV<c3>{H}TQAHPP<c4>{H}TQEHVV<c1>{HL-}RRII<a1>THIHNX0E<b6>{L%0},
file2116,The_Wild_aims_always_to_destroy_movement.,0BDHAX<a2>WWAILXDD<c3>{H}TQEIMMZZ<c4>{H}TQAOLX<c1>{H}WWEIZZ<b3>HTUW<a2>DDIX<a1>SSTTRROI<c3>{H}MMUWVV<c1>{HL-}MMIXNNTT0E<a6>{L%0},
file2118,Do_you_have_a_mother?,0BDDUW<a3>JYUW<c3>{H}HXAEVV<c3>{H}AX<a2>MMAHDH<c1>{LH-}ER0E<a6>{H%4},
file2119,I_hadn't_seen_it_for_three_years.,0BTQAI<c3>{H}HXAEDX<c1>IXNNTT<a3>SSIINN<c3>{H}IHTT<a4>FFOR<a2>THRRII<c3>{H}JYIHRXZZ0E<c6>{HL-L%0},
file2121,There_was_something_familiar.,0BDHEHRX<c3>{H}WWAHZZ<a3>SSAHMM<c1>{HL-}THIHNX<b4>FFAX<a1>MMIHLX<c1>JYER0E<a6>{L%0},
file2122,Again_he_made_a_leg_out_of_tin.,0BAX<a1>GGEHNN<c3>{H}HXII<c3>MMEIDD<c3>{H}AX<a2>LLEHGG<c4>{H}AUTT<a3>AXVV<a2>HTIHNN0E<c6>{HL-L%0},
file2124,What_is_her_name?,0BWWAHTT<c3>{H}IHZZ<a3>HXER<a3>NNEIMM0E<c6>{HL-L%3},
file2126,He_looks_just_like_my_old_Bunny.,0BHXII<c3>{H}LLUHKKSS<c3>{H}JHAHSSTT<c3>{H}LLAIKK<a3>MMAI<a3>TQOULXDD<c3>BBAHNN<c1>{HL-}II0E<a6>{L%0},
file2127,I_had_the_chicken_pox_with_the_measles.,0BTQAI<c3>{H}HXAEDD<c4>{H}DHAX<a2>CHIHKK<c1>{H}EN<a3>HPAAKKSS<c3>{H}WWIHTH<a2>DHAX<a2>MMII<c1>{HL-}ZZELZZ0E<a6>{L%0},
file2129,I_reckon_you've_called_the_turn.,0BTQAI<c3>{H}RREHKK<c1>{H}EN<a4>JYUWVV<c3>HKAOLXDD<c3>{H}DHAX<a2>HTERNN0E<c6>{HL-L%0},
file2130,He_made_me_a_new_head_out_of_tin.,0BHXII<c3>{H}MMEIDD<c3>{H}MMII<a4>AX<a2>NNUW<c3>HXEHDD<c4>{H}AUTT<a3>AXVV<a2>HTIHNN0E<c6>{HL-L%0},
file2131,He_never_knew_that_it_really_was_his_own.,0BHXII<c3>{H}NNEHVV<c1>{H}ER<a3>NNUW<c4>{H}DHAETT<a3>TQIHTT<c3>RRIHLX<c1>{H}II<a3>WWAHZZ<a3>HXIHZZ<a3>TQOUNN0E<c6>{HL-L%0},
file2132,I_don't_remember_much_about_it.,0BTQAI<c3>{H}DDOUNNTT<a3>RRIX<a1>MMEHMM<c1>{H}BBER<a3>MMAHCH<c3>{HL-}AX<a1>BBAUTT<c3>IHTT0E<a6>{L%0},
file2134,That_wolf's_a_dog.,0BDHAETT<a3>WWUHLXFFSS<c3>{H}AX<a2>DDAAGG0E<c6>{HL-L%0},
file2135,I_little_knew_how_cruel_my_enemy_could_be.,0BTQAI<c3>{H}LLIHDX<c1>{H}EL<a3>NNUW<c4>{H}HXAU<c3>{H}HKRRUW<c1>EL<a3>MMAI<a3>TQEHNN<c1>{HL-}IX<a1>MMII<a4>HKUHDD<a3>BBII0E<a6>{L%0},
file2136,I_was_afraid_of_the_cellar_and_the_dark_entry_way.,0BTQAI<c3>{H}WWAHZZ<a3>AX<a1>FFRREIDD<c4>{H}AXVV<a2>DHAX<a2>SSEHLX<c1>{H}ER<a3>AENNDD<a3>DHAX<a2>DDAARXKK<c3>{H}TQEHNN<c1>{HL-}TTRRII<a3>WWEI0E<c6>{L%0},
file2137,It's_eaten_fish_from_the_hand_of_man.,0BTQIHTTSS<c3>{H}TQIITT<c1>{H}EN<a4>FFIHSH<c4>{H}FFRRAHMM<a3>DHAX<a2>HXAENNDD<c4>{H}AXVV<a2>MMAENN0E<c6>{HL-L%0},
file2141,The_two_kids_are_adopted.,0BDHAX<a2>HTUW<c3>{H}HKIHDDZZ<c4>{H}AARX<a3>AX<a1>DDAAPP<c1>{HL-}TTIXDD0E<a6>{L%0},
file2142,I'm_too_old_for_such_things.,0BTQAIMM<c3>{H}HTUW<c3>{H}TQOULXDD<c4>{H}FFOR<a2>SSAHCH<c3>{H}THIHNXZZ0E<c6>{HL-L%0},
file2144,They_say_funny_words.,0BDHEI<c3>{H}SSEI<c4>{H}FFAHNN<c1>II<a3>WWERDDZZ0E<c6>{HL-L%0},
file2145,We_can't_afford_to_lose_any_more_animals.,0BWWII<c3>{H}HKAENNTT<a3>AX<a1>FFORDD<c4>{H}HTUW<a2>LLUWZZ<c3>{H}TQEHNN<c1>{H}II<a4>MMOR<c3>TQAENN<c1>{HL-}IX<a1>MMELZZ0E<a6>{L%0},
file2146,But_alas!,0BBBAHTT00<a6>{HL-H%2}AX<a1>LLAESS0E<c6>{HL-L%1},
file2147,I'd_like_to_play_it_over_again.,0BTQAIDD<c3>{H}LLAIKK<c4>{H}HTUW<a2>HPLLEI<c3>{H}IHTT<a4>TQOUVV<c1>{H}ER<a3>AX<a1>GGEHNN0E<c6>{HL-L%0},
file2148,They_always_get_sent_to_the_corner.,0BDHEI<c3>{H}TQAOLX<c1>{H}WWEIZZ<b3>GGEHTT<c4>{H}SSEHNNTT<c4>{H}HTUW<a2>DHAX<a2>HKOR<c1>{HL-}NNER0E<a6>{L%0},
file2149,You've_only_got_three_cartridges.,0BJYUWVV<c3>{H}TQOUNN<c1>{H}LLII<a3>GGAATT<c4>{H}THRRII<c3>HKAARX<c1>{HL-}TTRRIXJH<a1>IXZZ0E<a6>{L%0},
file2150,I_had_now_no_heart.,0BTQAI<c3>{H}HXAEDD<c3>{H}NNAU<c4>{H}NNOU<c3>HXAARXTT0E<c6>{HL-L%0},
file2152,Once_I_got_sent_out_of_the_room.,0BWWAHNNSS<a3>TQAI<c3>GGAATT<c4>{H}SSEHNNTT<c3>{H}TQAUTT<c3>{H}AXVV<a2>DHAX<a2>RRUWMM0E<c6>{HL-L%0},
file2153,I_suppose_she_is_waiting_for_me.,0BTQAI<c3>{H}SSAX<a1>HPOUZZ<c4>{H}SHII<c3>IHZZ<a3>WWEIDX<c1>{HL-}IXNX<a4>FFOR<a2>MMII0E<a6>{L%0},
file2154,I_was_doing_noise.,0BTQAI<c3>{H}WWAHZZ<a3>DDUW<c1>{H}IXNX<a3>NNOIZZ0E<c6>{HL-L%0},
file2155,We_are_never_too_old_for_this.,0BWWII<c3>{H}AARX<a3>NNEHVV<c1>{H}ER<a3>HTUW<c3>{H}TQOULXDD<c4>{HL-}FFOR<a2>DHIHSS0E<c6>{L%0},
file2157,It_freezes_the_water_to_prevent_it.,0BTQIHTT<c3>{H}FFRRIIZZ<c1>{H}IXZZ<a3>DHAX<a2>WWAODX<c1>{H}ER<a4>HTUW<a2>HPRRIX<a1>VVEHNNTT<c3>{HL-}IHTT0E<a6>{L%0},
file2158,Let's_each_buy_what_we_want.,0BLLEHTTSS<c4>{H}TQIICH<c3>BBAI<c4>{H}WWAHTT<c3>WWII<c3>WWAANNTT0E<c6>{HL-L%0},
file2159,The_air_is_generally_still.,0BDHII<a2>TQEHRX<c4>{H}IHZZ<a3>JHEHNN<c1>{H}ER<a1>EL<a1>II<a3>SSTTIHLX0E<c6>{HL-L%0},
file2160,You_said_put_him_back_in_your_crib.,0BJYUW<c3>{H}SSEHDD<c4>{H}HPUHTT<c3>{H}HXIHMM<a4>BBAEKK<c3>{H}IHNN<a2>JYOR<a3>HKRRIHBB0E<c6>{HL-L%0},
file2161,I'll_fly_over_this_place.,0BTQAILX<c3>{H}FFLLAI<c4>{H}TQOUVV<c1>ER<a3>DHIHSS<c3>HPLLEISS0E<c6>{HL-L%0},
file2162,In_the_morning_Henry_renewed_the_fire.,0BIHNN<a2>DHAX<a2>MMOR<c1>{H}NNIXNX<a3>HXEHNN<c1>{H}RRII<a4>RRIX<a1>NNUWDD<c3>{H}DHAX<a2>FFAIRX0E<c6>{HL-L%0},
file2163,My_body_shone_so_brightly_in_the_sun.,0BMMAI<a3>BBAADX<c1>{H}II<a4>SHOUNN<c4>{H}SSOU<c3>{H}BBRRAITT<c1>{H}LLII<a3>IHNN<a2>DHAX<a2>SSAHNN0E<c6>{HL-L%0},
file2164,I_had_known_the_loss_of_my_heart.,0BTQAI<c3>{H}HXAEDD<a3>NNOUNN<c3>{H}DHAX<a2>LLAASS<c4>{H}AXVV<a2>MMAI<a3>HXAARXTT0E<c6>{HL-L%0},
file2165,I'm_going_to_stand_up_and_talk.,0BTQAIMM<c3>{H}GGOU<c1>{H}IXNX<a4>HTUW<a2>SSTTAENNDD<c4>{H}TQAHPP<c4>{H}AENNDD<a3>HTAOKK0E<c6>{HL-L%0},
file2166,Our_burdens_are_here.,0BAURX<a3>BBERDX<c1>{H}ENZZ<a4>AARX<a3>HXIHRX0E<c6>{HL-L%0},
file2167,Can_I?,0BHKAENN<a3>TQAI0E<c6>{LH-H%4},
file2168,Henry_told_him.,0BHXEHNN<c1>{H}RRII<a4>HTOULXDD<c3>{HL-}HXIHMM0E<a6>{L%0},
file2169,I_was_the_happiest_man_on_earth.,0BTQAI<c3>{H}WWAHZZ<a3>DHAX<a2>HXAEPP<c1>II<a1>IXSSTT<a3>MMAENN<c4>{H}AANN<a2>TQERTH0E<c6>{HL-L%0},
file2170,Our_road_is_before_us.,0BAURX<a3>RROUDD<c4>{HL-}IHZZ<a3>BBIX<a1>FFOR<c3>AHSS0E<a6>{L%0},
file2173,My_mother's_off_tonight.,0BMMAI<a3>MMAHDH<c1>{H}ERZZ<a4>AAFF<a3>HTAX<a1>NNAITT0E<c6>{HL-L%0},
file2174,The_longing_for_goodness_and_happiness_is_the_guide.,0BDHAX<a2>LLAANX<c1>{H}IXNX<a4>FFOR<a2>GGUHDD<c1>{H}NNIXSS<a3>AENNDD<a3>HXAEPP<c1>{H}II<a1>NNIXSS<a4>IHZZ<a3>DHAX<a2>GGAIDD0E<c6>{HL-L%0},
file2175,He_was_so_anxious_to_get_a_new_heart.,0BHXII<c3>{H}WWAHZZ<a3>SSOU<c3>{H}TQAENXKK<c1>{H}SHIXSS<a4>HTUW<a2>GGEHTT<c4>{H}AX<a2>NNUW<c3>HXAARXTT0E<c6>{HL-L%0},
file2176,I_hadn't_the_heart_to_rouse_you.,0BTQAI<c3>{H}HXAEDX<c1>IXNNTT<a3>DHAX<a2>HXAARXTT<c4>{H}HTUW<a2>RRAUZZ<c3>{HL-}JYUW0E<a6>{L%0},
file2177,I_know_what_I_do_the_most.,0BTQAI<c3>{H}NNOU<c4>{H}WWAHTT<c3>TQAI<c3>DDUW<c4>{HL-}DHAX<a2>MMOUSSTT0E<c6>{L%0},
file2178,Bill_began_to_eat_sleepily.,0BBBIHLX<c4>{H}BBIX<a1>GGAENN<c4>{H}HTUW<a2>IITT<c3>{H}SSLLII<c1>{HL-}PPEL<a1>II0E<a6>{L%0},
file2179,Go_to_the_playground.,0BGGOU<c4>{H}HTUW<a2>DHAX<a2>HPLLEI<c1>{HL-}GGRRAUNNDD0E<b6>{L%0},
file2180,I_shall_ask_for_brains_instead_of_a_heart.,0BTQAI<c3>{H}SHAELX<a3>TQAESSKK<c4>{H}FFOR<a2>BBRREINNZZ<c4>{H}TQIHNN<b1>SSTTEHDD<c3>{H}AXVV<a2>AX<a2>HXAARXTT0E<c6>{HL-L%0},
file2181,Suppose_you_begin_again.,0BSSAX<a1>HPOUZZ<c3>{H}JYUW<a4>BBIX<a1>GGIHNN<c3>{H}AX<a1>GGEHNN0E<c6>{HL-L%0},
file2182,He_noticed_that_his_cup_was_empty.,0BHXII<c3>{H}NNOU<c1>{H}DXIXSSTT<a4>DHAETT<a3>HXIHZZ<a3>HKAHPP<c4>{H}WWAHZZ<a3>TQEHMMPP<c1>{HL-}TTII0E<a6>{L%0},
file2183,I_shall_take_the_heart.,0BTQAI<c3>{H}SHAELX<a3>HTEIKK<c3>{H}DHAX<a2>HXAARXTT0E<c6>{HL-L%0},
file2184,Your_eyeball_came_out.,0BJYOR<a3>TQAI<c1>{H}BBAOLX<b4>HKEIMM<c3>{H}TQAUTT0E<c6>{HL-L%0},
file2186,I_want_to_talk_now.,0BTQAI<c3>{H}WWAANNTT<c4>{H}HTUW<a2>HTAOKK<c3>{H}NNAU0E<c6>{HL-L%0},
file2187,The_pot_was_beyond_arm's_length.,0BDHAX<a2>HPAATT<c4>{H}WWAHZZ<a3>BBII<a1>AANNDD<c3>TQAARXMMZZ<c3>{HL-}LLEHNXTH0E<c6>{L%0},
file2188,He_chided_gently.,0BHXII<c3>{H}CHAIDX<c1>{H}IXDD<a3>JHEHNNTT<c1>{HL-}LLII0E<a6>{L%0},
file2189,See_how_far_on_you_can_get_before_Father_comes_home.,0BSSII<c4>{H}HXAU<c3>{H}FFAARX<c3>{H}AANN<a2>JYUW<a3>HKAENN<a3>GGEHTT<c4>{H}BBIX<a1>FFOR<c3>FFAADH<c1>{H}ER<a4>HKAHMMZZ<c3>{H}HXOUMM0E<c6>{HL-L%0},
file2191,Why_don't_you_raise_up_your_hand?,0BWWAI<c3>{H}DDOUNNTT<a3>JYUW<c3>RREIZZ<c3>{H}TQAHPP<c4>{H}JYOR<a3>HXAENNDD0E<c6>{HL-L%3},
file2192,I_do.,0BTQAI<c3>{HL-}DDUW0E<a6>{L%0},
file2193,She_was_not_made_of_tin_nor_straw.,0BSHII<c3>{H}WWAHZZ<a3>NNAATT<c3>{H}MMEIDD<c4>{H}AXVV<a2>HTIHNN<c3>{H}NNOR<a3>SSTTRRAO0E<c6>{HL-L%0},
file2194,Where_are_our_bundles?,0BWWEHRX<c3>{H}AARX<a3>AURX<a3>BBAHNN<c1>{HL-}DDELZZ0E<a6>{L%3},
file2195,It_drives_the_sap_out_of_the_trees.,0BTQIHTT<c3>{H}DDRRAIVVZZ<c3>{H}DHAX<a2>SSAEPP<c4>{H}AUTT<a3>AXVV<a2>DHAX<a2>HTRRIIZZ0E<c6>{HL-L%0},
file2197,Let's_have_a_little_fun,0BLLEHTTSS<c4>{H}HXAEVV<c4>{H}AX<a2>LLIHDX<c1>EL<a3>FFAHNN0E<c6>{HL-L%0},
file2198,You're_lucky.,0BJYUHRX<c3>{H}LLAHKK<c1>{HL-}II0E<a6>{L%0},
file2200,Henry_looked_about_with_great_carefulness.,0BHXEHNN<c1>{H}RRII<a4>LLUHKKTT<c3>{H}AX<a1>BBAUTT<c3>{H}WWIHTH<a2>GGRREITT<c3>{H}HKEHRX<c1>{HL-}FFEL<a1>NNIXSS0E<a6>{L%0},
file2201,I_was_a_baby_last_year.,0BTQAI<c3>{H}WWAHZZ<a3>AX<a2>BBEI<c1>BBII<a3>LLAESSTT<c3>{HL-}JYIHRX0E<c6>{L%0},
file2202,She_was_a_very_literal_young_lady.,0BSHII<c3>{H}WWAHZZ<a3>AX<a2>VVEHRX<c1>II<a3>LLIHDX<c1>ER<a1>EL<a3>JYAHNX<c3>LLEI<c1>{HL-}DXII0E<a6>{L%0},
file2203,Bill_held_up_the_empty_cup.,0BBBIHLX<c4>{H}HXEHLXDD<c3>{H}TQAHPP<c4>{H}DHII<a2>TQEHMMPP<c1>TTII<a3>HKAHPP0E<c6>{HL-L%0},
file2205,No_you_were_two_years_old.,0BNNOU00<c6>{HL-H%2}JYUW<c3>{H}WWER<a3>HTUW<c3>JYIHRXZZ<c4>{HL-}TQOULXDD0E<c6>{L%0},
file2206,The_road_was_still_paved_with_yellow_brick.,0BDHAX<a2>RROUDD<c4>{H}WWAHZZ<a3>SSTTIHLX<c3>{H}HPEIVVDD<c4>{H}WWIHTH<a2>JYEHLX<c1>{H}OU<a3>BBRRIHKK0E<c6>{HL-L%0},
file2207,I_rather_think_she_hasn't_got_any.,0BTQAI<c3>{H}RRAEDH<c1>{H}ER<a3>THIHNXKK<c4>{H}SHII<c3>HXAEZZ<c1>IXNNTT<a3>GGAATT<c3>{H}TQEHNN<c1>{HL-}II0E<a6>{L%0},
file2208,No_you're_five_years_old.,0BNNOU00<c6>{HL-H%2}JYUHRX<c3>{H}FFAIVV<c3>JYIHRXZZ<c4>{HL-}TQOULXDD0E<c6>{L%0},
file2209,There_is_plenty_of_sunshine.,0BDHEHRX<c3>{H}IHZZ<a3>HPLLEHNN<c1>{H}TTII<a4>AXVV<a2>SSAHNN<c1>{HL-}SHAINN0E<b6>{L%0},
file2211,There_came_a_deep_growl_from_some_wild_animal.,0BDHEHRX<c3>{H}HKEIMM<c4>{H}AX<a2>DDIIPP<c3>GGRRAULX<c4>{H}FFRRAHMM<a3>SSAHMM<c3>WWAILXDD<c3>TQAENN<c1>{HL-}IX<a1>MMEL0E<a6>{L%0},
file2212,There's_going_to_be_a_circus_here.,0BDHEHRXZZ<c3>{H}GGOU<c1>{H}IXNX<a4>HTUW<a2>BBII<a3>AX<a2>SSER<c1>{H}KKIXSS<a4>HXIHRX0E<c6>{HL-L%0},
file2213,Bill_asked_anxiously.,0BBBIHLX<c4>{H}TQAESSKKTT<c3>{H}TQAENXKK<c1>{HL-}SHIXSS<a1>LLII0E<a6>{L%0},
file2214,My_mom_is_coming_here_to_pay_for_the_tickets.,0BMMAI<a3>MMAAMM<c4>{H}IHZZ<a3>HKAHMM<c1>{H}IXNX<a4>HXIHRX<c3>{H}HTUW<a2>HPEI<c4>{H}FFOR<a2>DHAX<a2>HTIHKK<c1>{HL-}IXTTSS0E<a6>{L%0},
file2215,She_did_not_know_what_made_them.,0BSHII<c3>{H}DDIHDD<c4>{H}NNAATT<c3>{H}NNOU<c4>{H}WWAHTT<c3>MMEIDD<c3>{HL-}DHEHMM0E<a6>{L%0},
file2216,How_long_will_it_be?,0BHXAU<c3>LLAANX<c3>{H}WWIHLX<a3>TQIHTT<c3>{HL-}BBII0E<a6>{L%3},
file2217,I_didn't_ask_her.,0BTQAI<c3>{H}DDIHDX<c1>{H}IXNNTT<a3>TQAESSKK<c3>{HL-}HXER0E<a6>{L%0},
file2218,A_flush_of_angry_blood_pervaded_Bill's_face.,0BAX<a2>FFLLAHSH<c4>{H}AXVV<a2>TQAENX<c1>{H}GGRRII<a3>BBLLAHDD<c4>{H}HPER<a1>VVEIDX<c1>{H}IXDD<a4>BBIHLXZZ<c3>{HL-}FFEISS0E<c6>{L%0},
file2219,I_cannot_tell_was_the_answer.,0BTQAI<c3>{H}HKAE<a1>NNAATT<c3>HTEHLX00<c6>{HL-H%2}WWAHZZ<a3>DHII<a2>TQAENN<c1>{HL-}SSER0E<a6>{L%0},
file2220,How_many_tickets_would_she_let_me_have?,0BHXAU<c3>{H}MMEHNN<c1>{H}II<a3>HTIHKK<c1>IXTTSS<a4>WWUHDD<a3>SHII<c3>LLEHTT<c3>{H}MMII<a4>HXAEVV0E<c6>{HL-L%3},
file2222,I_brought_thirty_five_cents.,0BTQAI<c3>{H}BBRRAOTT<c4>{H}THER<c1>DXII<a3>FFAIVV<c3>SSEHNNTTSS0E<c6>{HL-L%0},
file2223,My_father_went_there_once_when_I_was_a_boy.,0BMMAI<a3>FFAADH<c1>{H}ER<a4>WWEHNNTT<c4>{H}DHEHRX<c3>{H}WWAHNNSS00<c6>{HL-H%2}WWEHNN<c3>{H}TQAI<c3>WWAHZZ<a3>AX<a2>BBOI0E<c6>{HL-L%0},
file2224,Bill_turned_his_head.,0BBBIHLX<c4>{H}HTERNNDD<c4>{H}HXIHZZ<a3>HXEHDD0E<c6>{HL-L%0},
file2225,I_am_not_afraid_so_long_as_I_have_my_oil-can.,0BTQAI<c3>{H}AEMM<a3>NNAATT<c3>{H}AX<a1>FFRREIDD<c3>SSOU<c3>{H}LLAANX<c4>{H}AEZZ<a3>TQAI<c3>HXAEVV<c4>{H}MMAI<a3>TQOILX<c1>{HL-}HKAENN0E<a6>{L%0},
file2226,Nobody_did.,0BNNOU<c1>{H}BBAX<a1>DDII<a4>DDIHDD0E<c6>{HL-L%0},
file2227,We_step_into_big_hole.,0BWWII<c3>{H}SSTTEHPP<c4>{H}IHNN<a1>HTUW<c3>BBIHGG<c3>{H}HXOULX0E<c6>{HL-L%0},
file2229,It_would_have_hurt_her_feelings_very_much.,0BTQIHTT<c3>{H}WWUHDD<a3>HXAEVV<a3>HXERTT<c4>{H}HXER<a3>FFIILX<c1>{H}IXNXZZ<a4>VVEHRX<c1>{H}II<a3>MMAHCH0E<c6>{HL-L%0},
file2230,There's_too_much_sand.,0BDHEHRXZZ<c3>{H}HTUW<c4>{H}MMAHCH<c3>SSAENNDD0E<c6>{HL-L%0},
file2231,He_knew_that_they_were_only_toys.,0BHXII<c3>{H}NNUW<c4>{H}DHAETT<a3>DHEI<c3>WWER<a3>TQOUNN<c1>{H}LLII<a3>HTOIZZ0E<c6>{HL-L%0},
file2233,I'm_sure_we_work_hard_enough_to_earn_it.,0BTQAIMM<c3>{H}SHUHRX<c4>{H}WWII<c3>WWERKK<c4>{H}HXAARXDD<c3>{H}IX<a1>NNAHFF<c3>{H}HTUW<a2>ERNN<c3>{HL-}IHTT0E<a6>{L%0},
file2234,She_felt_as_if_she_were_being_rocked_gently.,0BSHII<c3>{H}FFEHLXTT<c4>{H}AEZZ<a3>IHFF<a3>SHII<c3>WWER<a3>BBII<c1>IXNX<a3>RRAAKKTT<c3>{H}JHEHNNTT<c1>{HL-}LLII0E<a6>{L%0},
file2235,How'd_it_happen?,0BHXAUDD<c3>{H}TQIHTT<c3>HXAEPP<c1>{HL-}EN0E<a6>{L%3},
file2236,Let_us_do_it.,0BLLEHTT<c3>{H}AHSS<a4>DDUW<c3>{HL-}IHTT0E<a6>{L%0},
file2237,What_will_protect_him?,0BWWAHTT<c3>{H}WWIHLX<a3>HPRRAX<a1>HTEHKKTT<c3>{HL-}HXIHMM0E<a6>{L%3},
file2238,I_like_my_grandpa.,0BTQAI<c3>{H}LLAIKK<c4>{H}MMAI<a3>GGRRAENN<c1>{HL-}HPAA0E<b6>{L%0},
file2239,I_don't_like_my_sister.,0BTQAI<c3>{H}DDOUNNTT<a3>LLAIKK<c4>{H}MMAI<a3>SSIHSS<c1>{HL-}TTER0E<a6>{L%0},
file2240,We_must_protect_him_ourselves.,0BWWII<c3>{H}MMAHSSTT<a3>HPRRAX<a1>HTEHKKTT<c3>{H}HXIHMM<a4>AURX<a1>SSEHLXVVZZ0E<c6>{HL-L%0},
file2241,Henry_shrugged_his_shoulders.,0BHXEHNN<c1>{H}RRII<a4>SHRRAHGGDD<c4>{H}HXIHZZ<a3>SHOULX<c1>{HL-}DDERZZ0E<a6>{L%0},
file2242,I_don't_like_my_game_time.,0BTQAI<c3>{H}DDOUNNTT<a3>LLAIKK<c4>{H}MMAI<a3>GGEIMM<c3>{HL-}HTAIMM0E<c6>{L%0},
file2243,It_is_only_another_name_for_trying_to_be_good.,0BTQIHTT<c3>{H}IHZZ<a3>TQOUNN<c1>{H}LLII<a4>AX<a1>NNAHDH<c1>ER<a3>NNEIMM<c4>{H}FFOR<a2>HTRRAI<c1>{H}IXNX<a4>HTUW<a2>BBII<a3>GGUHDD0E<c6>{HL-L%0},
file2244,The_next_moment_a_Lion_bounded_into_the_road.,0BDHAX<a2>NNEHKKSSTT<c3>MMOU<c1>{H}MMIXNNTT<a4>AX<a2>LLAI<c1>{H}EN<a4>BBAUNN<c1>{H}DDIXDD<a4>IHNN<a1>HTUW<c3>DHAX<a2>RROUDD0E<c6>{HL-L%0},
file2245,He_sent_the_Scarecrow_spinning_over_and_over.,0BHXII<c3>{H}SSEHNNTT<c4>{H}DHAX<a2>SSKKEHRX<c1>{H}KKRROU<a4>SSPPIHNN<c1>{H}IXNX<a4>TQOUVV<c1>{H}ER<a3>AENNDD<a3>TQOUVV<c1>{HL-}ER0E<a6>{L%0},
